capacity,occupancy_price,mean_private_row_coefficient,query_loss,query_accuracy,exact_set_accuracy,exact_group_accuracy,mean_private_rows,logical_rows,active_fraction,overlay_bytes,allocator_map_bytes,value_plus_map_bytes,dense_state_bytes,overlay_mib,allocator_map_mib,value_plus_map_mib,dense_to_overlay_compression,dense_to_value_plus_map_compression,dense_state_savings,value_plus_map_savings,row_reduction_vs_unpriced,private_rows_ratio_to_n1024,logical_capacity_ratio_to_n1024,shared_initial_memory_parameters,other_active_parameters,total_trainable_parameters
1024,0.0,0.0,1.9283113651831365,0.6026835123697917,0.5663736979166667,0.4168558881326687,3309.198291015625,7168,0.4616627080099923,1707546.2895833333,28672,1736218.2895833333,3670016,1.628443040450414,0.02734375,1.655786790450414,2.149292246065867,2.113798721058715,0.5347305598713104,0.5269180598713104,0.0,1.0,1.0,917504,1691164,2608668
1024,0.024,2.34375e-05,1.9295657290135948,0.6040751139322916,0.5769694010416667,0.41792231834739263,1778.569873046875,7168,0.24812637737819127,917742.0614583333,28672,946414.0614583333,3670016,0.8752270330985387,0.02734375,0.9025707830985387,3.9989624036280738,3.8778122065778033,0.7499351334004175,0.7421226334004175,0.4625375342796352,1.0,1.0,917504,1691164,2608668
1024,0.12,0.0001171875,1.9359343492274133,0.603662109375,0.5734212239583333,0.4175838166219325,1015.7225423177083,7168,0.14170236360459101,524112.828125,28672,552784.828125,3670016,0.4998329430818558,0.02734375,0.5271766930818558,7.00233957853958,6.639140246392775,0.8571905876908983,0.8493780876908983,0.6930608404230822,1.0,1.0,917504,1691164,2608668
1024,0.24,0.000234375,1.9560497428597154,0.5985483805338542,0.5404459635416666,0.4143321031441718,746.8668131510417,7168,0.10419458888825917,385383.2765625,28672,414055.2765625,3670016,0.36753013283014296,0.02734375,0.39487388283014296,9.523028691684319,8.863589495751844,0.8949913906199591,0.8871788906199591,0.7743058144388739,1.0,1.0,917504,1691164,2608668
1024,0.4,0.000390625,1.9625300751076913,0.5950103759765625,0.525732421875,0.41277289829371167,687.1716634114583,7168,0.0958665825071789,354580.57135416666,28672,383252.57135416666,3670016,0.33815438399712244,0.02734375,0.36549813399712244,10.350302008888885,9.575972281236202,0.9033844617151079,0.8955719617151079,0.792344972110886,1.0,1.0,917504,1691164,2608668
