occupancy_price,validation_nll_pass1,validation_nll_pass2,validation_nll_pass3,test_nll,test_perplexity,test_bits_per_utf8_byte,test_next_token_accuracy,curve_mean_train_nll,curve_auc_train_nll,mean_private_rows,mean_private_rows_per_bank,prefix_tokens,logical_rows,active_fraction,overlay_bytes,allocator_map_bytes,value_plus_map_bytes,dense_state_bytes,overlay_mib,allocator_map_mib,value_plus_map_mib,dense_to_overlay_compression,dense_to_value_plus_map_compression,dense_state_savings,value_plus_map_savings,row_reduction_vs_unpriced,accelerator,optimizer_seconds,optimizer_targets_per_second,peak_gpu_allocation_bytes,total_seconds,optimizer_steps,target_presentations,passes,protocol_id
0.0,4.822152552473775,4.535065978082271,4.455297204345522,4.461187180661658,86.59024636638716,1.4150463063449934,0.3035818873356714,4.9547796849105685,4.954643110524349,2371.90625,338.84375,2048,7168,0.330902099609375,1223903.625,28672,1252575.625,3670016,1.1672054529190063,0.02734375,1.1945492029190063,2.998615189165732,2.929975585306476,0.6665127277374268,0.6587002277374268,0.0,NVIDIA A100-SXM4-80GB,46565.4503956018,7600.943274317185,9635746816,46724.320280279964,21603,353941347,3,wikitext103-gpt2-causal-t2048-coverage-v1
0.024,4.824062700179406,4.536324142133877,4.453904617698848,4.460452171598583,86.52662513448927,1.4148131684340037,0.30476385370431786,4.953438168051441,4.953301572322889,1218.0625,174.00892639160156,2048,7168,0.16993059430803573,628520.25,28672,657192.25,3670016,0.5994036197662354,0.02734375,0.6267473697662354,5.839137243390328,5.58438721698255,0.8287418229239327,0.8209293229239327,0.4864626289508702,NVIDIA A100-SXM4-80GB,46692.037421877496,7580.336317347361,9635746816,46864.215098080225,21603,353941347,3,wikitext103-gpt2-causal-t2048-coverage-v1
0.12,4.8190511383472066,4.529088984051658,4.447293559236076,4.458376261331496,86.34718993512072,1.4141547093654225,0.30364892423419165,4.949230772904961,4.949093714299859,486.015625,69.43080139160156,2048,7168,0.06780351911272321,250784.0625,28672,279456.0625,3670016,0.23916631937026978,0.02734375,0.2665100693702698,14.634167591889936,13.132712052006386,0.9316667658942086,0.9238542658942086,0.7950949262855562,NVIDIA A100-SXM4-80GB,46601.32128042914,7595.092526885981,9635746816,46773.37855698168,21603,353941347,3,wikitext103-gpt2-causal-t2048-coverage-v1
0.24,4.827881263330558,4.535719787122037,4.45034098417809,4.461011504260179,86.57503583960673,1.4149905834548842,0.30447806482115264,4.955442107452737,4.955305304960811,398.203125,56.88616180419922,2048,7168,0.055552891322544644,205472.8125,28672,234144.8125,3670016,0.19595414400100708,0.02734375,0.22329789400100708,17.861321677290032,15.674129017912792,0.944013101713998,0.936200601713998,0.8321168364053174,NVIDIA A100-SXM4-80GB,46726.37284650898,7574.766142509255,9635746816,46889.284937978024,21603,353941347,3,wikitext103-gpt2-causal-t2048-coverage-v1
0.4,4.8400333198677865,4.541482831734353,4.456556658341319,4.470008037967389,87.35742518675384,1.4178441987094696,0.3032572876165207,4.962756802681137,4.962620181967159,565.765625,80.82366943359375,2048,7168,0.07892935616629464,291935.0625,28672,320607.0625,3670016,0.27841097116470337,0.02734375,0.30575472116470337,12.571343669964275,11.447084076633526,0.9204540082386562,0.9126415082386562,0.7614721808671823,NVIDIA A100-SXM4-80GB,46772.167312223,7567.349715425829,9635746816,46934.49071462103,21603,353941347,3,wikitext103-gpt2-causal-t2048-coverage-v1
